id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
316,a,,,5.5,203,43,0,0,0,0,0.4,293,51,0,0,0.0,577,66,0,0,0.0,462,39,0.0,0.0,0,0,0,0,0,1.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577,66,0.0,577,66,0.0,576,66,0.0,577,66,,,2.0,1,,Emersonn,Correia da Silva,Emersonn,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
27,a,,,6.0,68,17,0,0,0,0,0.4,288,50,0,0,1.7,319,35,0,0,0.0,495,48,0.0,4.0,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.58,0.06,0.64,0.85,0.0,280,30,0.0,281,33,0.0,107,27,0.0,252,30,,,,1,,Gabriel,Fernando de Jesus,G.Jesus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.22,1.29,0.65,6.46,0,0,0
452,a,,,7.0,24,15,0,0,0,0,8.8,52,18,0,0,5.3,7,3,0,0,0.0,564,244,0.0,22.0,0,0,0,0,0,2.5,,0.0,0.0,0.0,0.0,0.2,0.18,0.38,1.17,0.0,32,9,0.0,18,17,0.0,45,27,0.0,20,16,5.0,,4.0,1,,Bruno,Guimarães Rodriguez Moura,Bruno G.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.22,1.36,0.99,9.2,0,0,0
317,a,,,5.0,277,50,0,0,0,0,0.4,278,49,0,0,0.0,513,57,0,0,0.0,254,15,0.0,0.0,0,0,0,0,0,1.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513,57,0.0,509,57,0.0,506,57,0.0,513,57,,,3.0,1,,George,Hirst,Hirst,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
318,a,,,5.5,185,113,0,0,0,0,0.2,367,134,0,0,0.0,573,249,0,0,0.0,444,164,0.0,0.0,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573,249,0.0,573,249,0.0,572,249,0.0,573,249,5.0,,4.0,1,,Jaden,Philogene,Philogene,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
319,u,0.0,,5.0,248,151,0,0,0,0,0.0,506,212,0,0,0.0,506,204,0,0,0.0,225,38,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506,204,0.0,502,204,0.0,496,203,0.0,506,204,,,,1,,Sam,Szmodics,Szmodics,Has joined Derby County on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
320,a,,,5.0,239,48,0,0,0,0,0.5,255,44,0,0,0.0,502,55,0,0,0.0,216,13,0.0,0.0,0,0,0,0,0,1.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,55,0.0,498,55,0.0,492,55,0.0,502,55,,,,1,,Chuba,Akpom,Akpom,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
321,a,,,4.5,499,64,0,0,0,0,2.1,128,17,0,0,0.0,493,52,0,0,0.0,177,6,0.0,0.0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489,50,0.0,485,50,0.0,475,50,0.0,491,51,,,,1,,Sindre,Walle Egeli,Walle Egeli,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
322,a,,,5.0,311,53,0,0,0,0,0.1,392,60,0,0,0.0,526,59,0,0,0.0,288,18,0.0,0.0,0,0,0,0,0,1.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526,59,0.0,524,59,0.0,521,59,0.0,526,59,,,,1,,Ali,Al-Hamadi,Al-Hamadi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
323,a,,,4.5,461,244,0,0,0,0,1.4,168,54,0,0,0.0,475,193,0,0,0.0,139,8,0.0,0.0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,190,0.0,463,192,0.0,449,186,0.0,472,191,,,,1,,Kasey,McAteer,McAteer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
324,a,,,5.0,285,170,0,0,0,0,0.1,474,196,0,0,0.0,517,210,0,0,0.0,262,57,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517,210,0.0,513,210,0.0,510,209,0.0,517,210,,,,1,,Anis,Mehmeti,Mehmeti,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
554,a,,,4.5,490,44,0,0,0,0,0.0,490,54,0,0,0.0,487,60,0,0,0.0,168,44,0.0,0.0,0,0,0,0,0,1.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482,60,0.0,478,54,0.0,468,48,0.0,484,60,,,,1,,Kayne,van Oevelen,Van Oevelen,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
562,a,,,5.5,163,102,0,0,0,0,0.4,269,87,0,0,0.0,567,244,0,0,0.0,422,153,0.0,0.0,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567,244,0.0,567,244,0.0,566,244,0.0,567,244,,,,1,,Daizen,Maeda,Maeda,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
564,a,,,4.5,444,34,0,0,0,0,0.5,252,34,0,0,0.0,469,56,0,0,0.0,122,34,0.0,0.0,0,0,0,0,0,1.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464,56,0.0,456,46,0.0,441,38,0.0,466,56,,,,1,,Kjell,Scherpen,Scherpen,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
571,a,,,5.0,271,165,0,0,0,0,0.1,408,160,0,0,0.0,511,208,0,0,0.0,248,52,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511,208,0.0,507,208,0.0,504,207,0.0,511,208,,,,1,,Florentino Ibrain,Morris Luís,Florentino,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
591,a,,,5.5,180,110,0,0,0,0,0.1,481,200,0,0,0.0,572,248,0,0,0.0,439,161,0.0,0.0,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572,248,0.0,572,248,0.0,571,248,0.0,572,248,,,,1,,Julio,Enciso,Enciso,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
592,a,,,4.0,580,184,0,0,0,0,0.1,397,144,0,0,0.0,448,165,0,0,0.0,58,39,0.0,0.0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443,165,0.0,429,165,0.0,411,162,0.0,445,165,,,,1,,Abdoul,Ouattara,Ouattara,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
260,a,,,6.5,33,21,0,0,0,0,7.1,59,20,0,0,4.7,20,9,0,0,0.0,540,224,0.0,25.8,0,0,0,0,0,2.3,,0.0,0.0,0.0,0.0,0.2,0.16,0.36,1.35,0.0,46,12,0.0,28,27,0.0,31,17,0.0,24,20,2.0,,,1,,Harry,Wilson,Wilson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.3,1.28,1.08,5.96,0,0,0
326,a,,,4.5,426,32,0,0,0,0,0.6,236,30,0,0,2.7,203,24,0,0,0.0,104,32,0.0,9.6,0,0,0,0,0,1.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,192,19,0.0,451,44,0.0,435,36,0.0,284,19,,,,1,,Lucas Estella,Perri,Perri,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.38,0.19,1.81,1.0,0.0,0,0,0
327,a,,,5.0,297,54,0,0,0,0,0.3,299,110,0,0,4.0,53,21,0,0,0.0,274,137,0.0,19.8,0,0,0,0,0,2.2,,0.0,0.0,0.0,0.0,0.04,0.04,0.08,1.5,0.0,104,46,0.0,248,81,0.0,120,21,0.0,159,55,,,,1,,Jaka,Bijol,Bijol,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.24,1.24,1.0,10.44,0,0,0
31,a,,,4.5,425,96,0,0,0,0,14.7,28,9,0,0,2.9,180,74,0,0,0.0,103,68,0.0,22.2,0,0,0,0,0,1.7,,0.0,0.0,0.0,0.0,0.04,0.02,0.06,1.45,0.0,76,31,0.0,233,72,0.0,210,58,0.0,165,58,,,,1,,Ezri,Konsa Ngoyo,Konsa,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.27,1.3,1.01,5.81,0,0,0
329,a,,,4.5,429,98,0,0,0,0,2.7,111,45,0,0,3.1,155,62,0,0,0.0,107,70,0.0,24.2,0,0,0,0,0,1.7,,0.0,0.0,0.0,0.0,0.04,0.02,0.06,1.48,0.0,45,18,0.0,210,56,0.0,122,22,0.0,108,30,,,,1,,Joe,Rodon,Rodon,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.18,1.62,1.01,8.35,0,0,0
330,a,,,4.5,437,105,0,0,0,0,0.5,258,97,0,0,2.8,190,78,0,0,0.0,115,77,0.0,21.3,0,0,0,0,0,1.7,,0.0,0.0,0.0,0.0,0.07,0.1,0.17,1.29,0.0,139,57,0.0,103,25,0.0,141,30,0.0,128,37,,,,1,,Jayden,Bogle,Bogle,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.19,1.42,1.03,5.73,0,0,0
331,i,0.0,,4.5,448,113,0,0,0,0,0.1,405,145,0,0,2.1,275,105,0,0,0.0,126,85,0.0,15.1,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.04,0.1,0.14,1.4,0.0,134,56,0.0,93,23,0.0,189,51,0.0,138,46,,,,1,,Gabriel,Gudmundsson,Gudmundsson,Hamstring injury - Expected back 30 Aug,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.17,1.54,1.06,6.28,0,0,0
332,a,,,4.5,432,101,0,0,0,0,0.6,241,91,0,0,3.2,140,54,0,0,0.0,110,73,0.0,20.9,0,0,0,0,0,1.7,,0.0,0.0,0.0,0.0,0.09,0.06,0.15,1.57,0.0,124,51,0.0,177,43,0.0,137,29,0.0,151,49,,,,1,,James,Justin,Justin,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.29,1.24,1.0,8.7,0,0,0
333,a,,,4.5,456,120,0,0,0,0,0.0,564,190,0,0,2.1,276,106,0,0,0.0,134,92,0.0,5.6,0,0,0,0,0,1.7,,0.0,0.0,0.0,0.0,0.04,0.0,0.04,1.83,0.0,305,110,0.0,352,124,0.0,312,110,0.0,329,113,,,,1,,Sebastiaan,Bornauw,Bornauw,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.42,1.05,1.05,10.28,0,0,0
334,a,,,5.0,355,72,0,0,0,0,2.7,113,46,0,0,0.0,543,189,0,0,0.0,332,155,0.0,0.0,0,0,0,0,0,2.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543,189,0.0,543,189,0.0,540,189,0.0,543,189,,,,1,,Tarik,Muharemović,Muharemović,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
335,a,,,6.0,91,58,0,0,0,0,1.0,188,64,0,0,4.7,19,8,0,0,0.0,518,208,0.0,22.8,0,0,0,0,0,2.1,,0.0,0.0,0.0,0.0,0.11,0.17,0.28,1.29,0.0,62,18,0.0,8,8,0.0,90,56,0.0,26,21,1.0,1.0,,1,,Anton,Stach,Stach,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.27,1.37,1.06,10.11,0,0,0
336,a,,,6.0,79,51,0,0,0,0,0.6,246,81,0,0,3.9,67,30,0,0,0.0,506,201,0.0,18.2,0,0,0,0,0,2.1,,0.0,0.0,0.0,0.0,0.3,0.08,0.38,1.42,0.0,135,48,0.0,131,89,0.0,52,31,0.0,96,55,,,,1,,Noah,Okafor,Okafor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.35,1.51,1.1,6.55,0,0,0
337,a,,,5.5,154,96,0,0,0,0,0.9,196,66,0,0,3.4,115,45,0,0,0.0,413,147,0.0,22.9,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.17,0.13,0.3,1.36,0.0,119,42,0.0,51,45,0.0,43,26,0.0,54,34,,3.0,,1,,Brenden,Aaronson,Aaronson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.33,1.18,1.1,7.94,0,0,0
338,a,,,5.5,130,81,0,0,0,0,1.5,160,48,0,0,3.8,72,32,0,0,0.0,389,132,0.0,24.4,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.07,0.06,0.13,1.4,0.0,80,26,0.0,86,64,0.0,181,99,0.0,97,56,,,,1,,Ethan,Ampadu,Ampadu,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.23,1.41,1.01,12.0,0,0,0
339,a,,,5.0,251,152,0,0,0,0,0.2,386,144,0,0,2.4,244,97,0,0,0.0,228,39,0.0,11.2,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.11,0.17,0.28,1.42,0.0,203,90,0.0,74,56,0.0,220,120,0.0,171,83,3.0,2.0,,1,,Sean,Longstaff,Longstaff,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.09,1.79,0.9,9.87,0,0,0
341,d,25.0,,5.0,336,196,0,0,0,0,0.1,465,190,0,0,1.4,336,150,0,0,0.0,313,83,0.0,6.4,0,0,0,0,0,0.4,,0.0,0.0,0.0,0.0,0.07,0.13,0.2,2.07,0.0,313,142,0.0,218,135,0.0,270,145,0.0,294,141,,,,1,,Wilfried,Gnonto,Gnonto,Hamstring injury - 25% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.17,2.42,0.69,10.19,0,0,0
342,u,0.0,,5.0,274,166,0,0,0,0,0.0,587,258,0,0,1.1,352,162,0,0,0.0,251,53,0.0,2.4,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.1,0.08,0.18,1.31,0.0,348,161,0.0,285,154,0.0,294,153,0.0,332,155,,,,1,,Jack,Harrison,Harrison,Has joined New England Revolution permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,1.72,0.34,8.24,0,0,0
343,a,,,5.0,254,155,0,0,0,0,0.1,417,166,0,0,1.2,348,160,0,0,0.0,231,42,0.0,4.6,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.15,0.12,0.27,2.37,0.0,321,146,0.0,214,133,0.0,203,113,0.0,281,137,,,,1,,Daniel,James,James,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.16,2.63,0.99,5.76,0,0,0
344,i,0.0,,5.0,326,190,0,0,0,0,0.0,576,248,0,0,2.4,247,100,0,0,0.0,303,77,0.0,11.2,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.03,0.06,0.09,1.73,0.0,252,114,0.0,186,122,0.0,266,142,0.0,263,126,,,,1,,Ilia,Gruev,Gruev,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.34,1.57,1.02,7.78,0,0,0
345,a,,,5.0,292,175,0,0,0,0,0.3,327,112,0,0,2.4,246,99,0,0,0.0,269,62,0.0,13.4,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.1,0.1,0.2,1.48,0.0,236,106,0.0,120,83,0.0,228,123,0.0,214,109,4.0,,,1,,Tanaka,Ao,Tanaka,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.21,1.51,0.96,10.12,0,0,0
346,a,,,6.0,63,16,0,0,0,0,27.8,9,3,0,0,4.1,47,6,0,0,0.0,490,47,0.0,23.7,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.51,0.04,0.55,1.18,0.0,69,5,0.0,117,8,0.0,5,4,0.0,25,5,,,1.0,1,,Dominic,Calvert-Lewin,Calvert-Lewin,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.26,1.12,0.99,3.47,0,0,0
347,a,,,5.5,123,32,0,0,0,0,0.6,240,42,0,0,2.4,250,26,0,0,0.0,382,28,0.0,13.3,0,0,0,0,0,1.8,,0.0,0.0,0.0,0.0,0.61,0.13,0.74,1.85,0.0,207,19,0.0,202,22,0.0,54,20,0.0,152,20,,,2.0,1,,Lukas,Nmecha,Nmecha,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.25,1.94,0.85,4.82,0,0,0
348,a,,,5.0,288,52,0,0,0,0,0.5,256,45,0,0,1.1,353,41,0,0,0.0,265,17,0.0,3.4,0,0,0,0,0,1.4,,0.0,0.0,0.0,0.0,0.33,0.05,0.38,2.51,0.0,362,40,0.0,300,38,0.0,216,37,0.0,319,39,,,3.0,1,,Joël,Piroe,Piroe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.37,3.32,0.74,5.16,0,0,0
349,i,0.0,,4.5,500,65,0,0,0,0,0.1,425,62,0,0,0.0,494,53,0,0,0.0,178,7,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,51,0.0,486,51,0.0,476,51,0.0,492,52,,,,1,,Mateo,Joseph Fernández-Regatillo,Mateo Joseph,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
385,a,,,5.0,296,14,0,0,0,0,2.9,105,18,0,0,3.2,147,20,0,0,0.0,273,56,0.0,2.6,0,0,0,0,0,2.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,295,23,0.0,516,61,0.0,513,59,0.0,331,23,,,,1,,James,Trafford,Trafford,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.5,0.25,1.5,1.0,0.0,0,0,0
350,a,,,5.5,116,3,0,0,0,0,3.8,84,13,0,0,3.5,104,11,0,0,0.0,375,64,0.0,16.5,0,0,0,0,0,3.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,120,18,0.0,377,13,0.0,558,65,0.0,250,18,,,,1,,Alisson,Becker,A.Becker,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.19,0.31,1.19,1.0,0.0,0,0,0
351,a,,,5.0,305,16,0,0,0,0,0.2,383,41,0,0,3.4,112,14,0,0,0.0,282,58,0.0,6.8,0,0,0,0,0,2.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,215,20,0.0,521,63,0.0,518,61,0.0,293,20,,,,1,,Giorgi,Mamardashvili,Mamardashvili,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.53,0.21,1.87,1.04,0.0,0,0,0
352,a,,,4.0,535,54,0,0,0,0,1.1,183,27,0,0,2.0,281,27,0,0,0.0,13,8,0.0,1.5,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,314,25,0.0,388,21,0.0,369,12,0.0,344,25,,,,1,,Freddie,Woodman,Woodman,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.82,0.0,1.7,0.85,0.0,0,0,0
353,u,0.0,,4.0,585,66,0,0,0,0,0.1,459,50,0,0,0.0,452,49,0,0,0.0,63,20,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447,49,0.0,433,33,0.0,415,24,0.0,449,49,,,,1,,Armin,Pecsi,Pecsi,Has joined TSV Hartberg on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
354,i,0.0,,4.0,554,59,0,0,0,0,0.0,552,64,0,0,0.0,426,42,0,0,0.0,32,13,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,42,0.0,405,26,0.0,386,17,0.0,422,42,,,,1,,Vitezslav,Jaros,Jaros,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
355,a,,,4.0,564,62,0,0,0,0,0.1,420,45,0,0,0.0,436,45,0,0,0.0,42,16,0.0,0.0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,45,0.0,415,29,0.0,396,20,0.0,432,45,,,,1,,Harvey,Davies,Davies,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
356,a,,,6.5,31,2,0,0,0,0,18.1,22,8,0,0,4.6,24,9,0,0,0.0,538,192,0.0,26.9,0,0,0,0,0,3.1,,0.0,0.0,0.0,0.0,0.1,0.04,0.14,1.25,0.0,3,1,0.0,154,38,0.0,44,2,0.0,27,1,,,,1,,Virgil,van Dijk,Virgil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.26,1.39,1.0,9.26,0,0,0
357,a,,,5.5,141,15,0,0,0,0,3.3,93,35,0,0,3.0,172,72,0,0,0.0,400,166,0.0,11.5,0,0,0,0,0,2.5,,0.0,0.0,0.0,0.0,0.04,0.14,0.18,1.13,0.0,287,103,0.0,139,33,0.0,166,46,0.0,231,72,,,,1,,Jeremie,Frimpong,Frimpong,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.44,1.13,1.05,2.62,0,0,0
358,a,,,5.5,204,30,0,0,0,0,4.3,80,29,0,0,2.5,237,97,0,0,0.0,463,181,0.0,15.5,0,0,0,0,0,2.5,,0.0,0.0,0.0,0.0,0.06,0.03,0.09,1.2,0.0,141,58,0.0,69,16,0.0,197,54,0.0,131,40,,,,1,,Milos,Kerkez,Kerkez,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.24,1.48,1.08,5.36,0,0,0
359,i,0.0,,5.0,247,40,0,0,0,0,0.0,529,177,0,0,1.6,321,117,0,0,0.0,224,123,0.0,6.6,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.04,0.1,0.14,1.41,0.0,291,105,0.0,259,86,0.0,298,101,0.0,305,104,,,,1,,Joe,Gomez,Gomez,Muscular injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.3,2.12,1.06,6.97,0,0,0
360,i,0.0,,5.0,335,68,0,0,0,0,0.0,567,192,0,0,2.8,195,83,0,0,0.0,312,151,0.0,8.4,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.02,0.08,0.1,1.04,0.0,271,100,0.0,237,75,0.0,268,85,0.0,283,94,,,,1,,Conor,Bradley,Bradley,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.39,1.26,1.16,6.3,0,0,0
361,a,,,4.0,574,178,0,0,0,0,0.1,412,146,0,0,0.0,445,162,0,0,0.0,52,33,0.0,0.0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,162,0.0,425,161,0.0,406,157,0.0,442,162,,,,1,,Wellity,Lucky,Lucky,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
362,a,100.0,,5.0,377,75,0,0,0,0,2.3,122,51,0,0,0.0,551,191,0,0,0.0,354,158,0.0,0.0,0,0,0,0,0,2.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551,191,0.0,551,191,0.0,549,191,0.0,551,191,,,,1,,Jeremy,Jacquet,Jacquet,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
363,i,0.0,,4.0,591,194,0,0,0,0,0.1,476,164,0,0,0.0,455,171,0,0,0.0,69,49,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,171,0.0,436,171,0.0,419,169,0.0,452,171,,,,1,,Giovanni,Leoni,Leoni,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
364,a,,,5.0,267,44,0,0,0,0,0.1,445,153,0,0,0.0,510,185,0,0,0.0,244,127,0.0,0.0,0,0,0,0,0,2.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510,185,0.0,506,185,0.0,502,185,0.0,510,185,,,,1,,Kostas,Tsimikas,Tsimikas,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
365,a,,,4.0,568,174,0,0,0,0,0.2,338,128,0,0,0.0,440,159,0,0,0.0,46,29,0.0,0.0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434,158,0.0,419,157,0.0,400,153,0.0,436,158,,,,1,,Calvin,Ramsay,Ramsay,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
366,a,,,7.5,20,12,0,0,0,0,14.5,29,9,0,0,3.8,75,34,0,0,0.0,578,253,0.0,16.7,0,0,0,0,0,2.6,,0.0,0.0,0.0,0.0,0.26,0.19,0.45,1.29,0.0,107,35,0.0,10,10,0.0,25,12,0.0,16,12,3.0,2.0,4.0,1,,Florian,Wirtz,Wirtz,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.38,1.21,1.02,6.67,0,0,0
